ts,dorm,members,power_w
2026-01-20T20:00:00,Cardinal Gardens - A2,3,374.6
2026-01-20T20:10:00,Cardinal Gardens - A2,3,184.5
2026-01-20T20:20:00,Cardinal Gardens - A2,3,195.8
2026-01-20T20:30:00,Cardinal Gardens - A2,3,164.6
2026-01-20T20:40:00,Cardinal Gardens - A2,3,154.5
2026-01-20T20:50:00,Cardinal Gardens - A2,3,147.3
2026-01-20T21:00:00,Cardinal Gardens - A2,3,166.9
2026-01-20T21:10:00,Cardinal Gardens - A2,3,210.1
2026-01-20T21:20:00,Cardinal Gardens - A2,3,181.5
2026-01-20T21:30:00,Cardinal Gardens - A2,3,190.2
2026-01-20T21:40:00,Cardinal Gardens - A2,3,198.0
2026-01-20T21:50:00,Cardinal Gardens - A2,3,142.1
2026-01-20T22:00:00,Cardinal Gardens - A2,3,176.8
2026-01-20T22:10:00,Cardinal Gardens - A2,3,199.9
2026-01-20T22:20:00,Cardinal Gardens - A2,3,235.0
2026-01-20T22:30:00,Cardinal Gardens - A2,3,183.3
2026-01-20T22:40:00,Cardinal Gardens - A2,3,197.1
2026-01-20T22:50:00,Cardinal Gardens - A2,3,149.4
2026-01-20T23:00:00,Cardinal Gardens - A2,3,198.2
2026-01-20T23:10:00,Cardinal Gardens - A2,3,139.8
2026-01-20T23:20:00,Cardinal Gardens - A2,3,220.1
2026-01-20T23:30:00,Cardinal Gardens - A2,3,164.7
2026-01-20T23:40:00,Cardinal Gardens - A2,3,131.2
2026-01-20T23:50:00,Cardinal Gardens - A2,3,204.4
2026-01-21T00:00:00,Cardinal Gardens - A2,3,267.3
2026-01-21T00:10:00,Cardinal Gardens - A2,3,182.2
2026-01-21T00:20:00,Cardinal Gardens - A2,3,260.3
2026-01-21T00:30:00,Cardinal Gardens - A2,3,248.2
2026-01-21T00:40:00,Cardinal Gardens - A2,3,214.7
2026-01-21T00:50:00,Cardinal Gardens - A2,3,285.6
2026-01-21T01:00:00,Cardinal Gardens - A2,3,261.8
2026-01-21T01:10:00,Cardinal Gardens - A2,3,243.1
2026-01-21T01:20:00,Cardinal Gardens - A2,3,193.0
2026-01-21T01:30:00,Cardinal Gardens - A2,3,265.8
2026-01-21T01:40:00,Cardinal Gardens - A2,3,224.9
2026-01-21T01:50:00,Cardinal Gardens - A2,3,219.1
2026-01-21T02:00:00,Cardinal Gardens - A2,3,242.4
2026-01-21T02:10:00,Cardinal Gardens - A2,3,236.7
2026-01-21T02:20:00,Cardinal Gardens - A2,3,274.1
2026-01-21T02:30:00,Cardinal Gardens - A2,3,220.4
2026-01-21T02:40:00,Cardinal Gardens - A2,3,206.3
2026-01-21T02:50:00,Cardinal Gardens - A2,3,220.6
2026-01-21T03:00:00,Cardinal Gardens - A2,3,270.7
2026-01-21T03:10:00,Cardinal Gardens - A2,3,215.4
2026-01-21T03:20:00,Cardinal Gardens - A2,3,192.9
2026-01-21T03:30:00,Cardinal Gardens - A2,3,210.8
2026-01-21T03:40:00,Cardinal Gardens - A2,3,211.5
2026-01-21T03:50:00,Cardinal Gardens - A2,3,316.3
2026-01-21T04:00:00,Cardinal Gardens - A2,3,236.9
2026-01-21T04:10:00,Cardinal Gardens - A2,3,229.1
2026-01-21T04:20:00,Cardinal Gardens - A2,3,238.2
2026-01-21T04:30:00,Cardinal Gardens - A2,3,314.8
2026-01-21T04:40:00,Cardinal Gardens - A2,3,305.9
2026-01-21T04:50:00,Cardinal Gardens - A2,3,239.3
2026-01-21T05:00:00,Cardinal Gardens - A2,3,248.1
2026-01-21T05:10:00,Cardinal Gardens - A2,3,292.7
2026-01-21T05:20:00,Cardinal Gardens - A2,3,217.7
2026-01-21T05:30:00,Cardinal Gardens - A2,3,225.9
2026-01-21T05:40:00,Cardinal Gardens - A2,3,279.9
2026-01-21T05:50:00,Cardinal Gardens - A2,3,254.8
2026-01-21T06:00:00,Cardinal Gardens - A2,3,221.3
2026-01-21T06:10:00,Cardinal Gardens - A2,3,303.8
2026-01-21T06:20:00,Cardinal Gardens - A2,3,267.6
2026-01-21T06:30:00,Cardinal Gardens - A2,3,252.9
2026-01-21T06:40:00,Cardinal Gardens - A2,3,215.9
2026-01-21T06:50:00,Cardinal Gardens - A2,3,229.2
2026-01-21T07:00:00,Cardinal Gardens - A2,3,237.7
2026-01-21T07:10:00,Cardinal Gardens - A2,3,245.0
2026-01-21T07:20:00,Cardinal Gardens - A2,3,265.4
2026-01-21T07:30:00,Cardinal Gardens - A2,3,236.6
2026-01-21T07:40:00,Cardinal Gardens - A2,3,199.2
2026-01-21T07:50:00,Cardinal Gardens - A2,3,174.1
2026-01-21T08:00:00,Cardinal Gardens - A2,3,225.1
2026-01-21T08:10:00,Cardinal Gardens - A2,3,241.6
2026-01-21T08:20:00,Cardinal Gardens - A2,3,293.7
2026-01-21T08:30:00,Cardinal Gardens - A2,3,182.7
2026-01-21T08:40:00,Cardinal Gardens - A2,3,249.4
2026-01-21T08:50:00,Cardinal Gardens - A2,3,231.5
2026-01-21T09:00:00,Cardinal Gardens - A2,3,184.9
2026-01-21T09:10:00,Cardinal Gardens - A2,3,215.0
2026-01-21T09:20:00,Cardinal Gardens - A2,3,224.0
2026-01-21T09:30:00,Cardinal Gardens - A2,3,250.8
2026-01-21T09:40:00,Cardinal Gardens - A2,3,268.0
2026-01-21T09:50:00,Cardinal Gardens - A2,3,305.5
2026-01-21T10:00:00,Cardinal Gardens - A2,3,246.7
2026-01-21T10:10:00,Cardinal Gardens - A2,3,275.2
2026-01-21T10:20:00,Cardinal Gardens - A2,3,284.9
2026-01-21T10:30:00,Cardinal Gardens - A2,3,203.2
2026-01-21T10:40:00,Cardinal Gardens - A2,3,238.4
2026-01-21T10:50:00,Cardinal Gardens - A2,3,231.7
2026-01-21T11:00:00,Cardinal Gardens - A2,3,849.2
2026-01-21T11:10:00,Cardinal Gardens - A2,3,1112.4
2026-01-21T11:20:00,Cardinal Gardens - A2,3,971.8
2026-01-21T11:30:00,Cardinal Gardens - A2,3,924.0
2026-01-21T11:40:00,Cardinal Gardens - A2,3,1091.0
2026-01-21T11:50:00,Cardinal Gardens - A2,3,1118.9
2026-01-21T12:00:00,Cardinal Gardens - A2,3,1075.7
2026-01-21T12:10:00,Cardinal Gardens - A2,3,953.2
2026-01-21T12:20:00,Cardinal Gardens - A2,3,1152.4
2026-01-21T12:30:00,Cardinal Gardens - A2,3,959.1
2026-01-21T12:40:00,Cardinal Gardens - A2,3,1078.7
2026-01-21T12:50:00,Cardinal Gardens - A2,3,1221.0
2026-01-21T13:00:00,Cardinal Gardens - A2,3,1168.7
2026-01-21T13:10:00,Cardinal Gardens - A2,3,1100.3
2026-01-21T13:20:00,Cardinal Gardens - A2,3,925.5
2026-01-21T13:30:00,Cardinal Gardens - A2,3,1003.5
2026-01-21T13:40:00,Cardinal Gardens - A2,3,1089.4
2026-01-21T13:50:00,Cardinal Gardens - A2,3,991.1
2026-01-21T14:00:00,Cardinal Gardens - A2,3,943.0
2026-01-21T14:10:00,Cardinal Gardens - A2,3,259.8
2026-01-21T14:20:00,Cardinal Gardens - A2,3,235.7
2026-01-21T14:30:00,Cardinal Gardens - A2,3,232.7
2026-01-21T14:40:00,Cardinal Gardens - A2,3,264.9
2026-01-21T14:50:00,Cardinal Gardens - A2,3,200.9
2026-01-21T15:00:00,Cardinal Gardens - A2,3,201.4
2026-01-21T15:10:00,Cardinal Gardens - A2,3,192.8
2026-01-21T15:20:00,Cardinal Gardens - A2,3,222.1
2026-01-21T15:30:00,Cardinal Gardens - A2,3,224.2
2026-01-21T15:40:00,Cardinal Gardens - A2,3,289.2
2026-01-21T15:50:00,Cardinal Gardens - A2,3,210.3
2026-01-21T16:00:00,Cardinal Gardens - A2,3,214.1
2026-01-21T16:10:00,Cardinal Gardens - A2,3,250.6
2026-01-21T16:20:00,Cardinal Gardens - A2,3,238.0
2026-01-21T16:30:00,Cardinal Gardens - A2,3,223.9
2026-01-21T16:40:00,Cardinal Gardens - A2,3,278.1
2026-01-21T16:50:00,Cardinal Gardens - A2,3,218.9
2026-01-21T17:00:00,Cardinal Gardens - A2,3,292.1
2026-01-21T17:10:00,Cardinal Gardens - A2,3,251.5
2026-01-21T17:20:00,Cardinal Gardens - A2,3,206.9
2026-01-21T17:30:00,Cardinal Gardens - A2,3,212.1
2026-01-21T17:40:00,Cardinal Gardens - A2,3,221.5
2026-01-21T17:50:00,Cardinal Gardens - A2,3,253.9
2026-01-21T18:00:00,Cardinal Gardens - A2,3,512.0
2026-01-21T18:10:00,Cardinal Gardens - A2,3,318.0
2026-01-21T18:20:00,Cardinal Gardens - A2,3,402.4
2026-01-21T18:30:00,Cardinal Gardens - A2,3,324.9
2026-01-21T18:40:00,Cardinal Gardens - A2,3,343.8
2026-01-21T18:50:00,Cardinal Gardens - A2,3,399.7
2026-01-21T19:00:00,Cardinal Gardens - A2,3,434.3
2026-01-21T19:10:00,Cardinal Gardens - A2,3,327.4
2026-01-21T19:20:00,Cardinal Gardens - A2,3,436.2
2026-01-21T19:30:00,Cardinal Gardens - A2,3,402.9
2026-01-21T19:40:00,Cardinal Gardens - A2,3,399.2
2026-01-21T19:50:00,Cardinal Gardens - A2,3,306.6
2026-01-21T20:00:00,Cardinal Gardens - A2,3,477.4
2026-01-21T20:10:00,Cardinal Gardens - A2,3,216.7
2026-01-21T20:20:00,Cardinal Gardens - A2,3,184.0
2026-01-21T20:30:00,Cardinal Gardens - A2,3,170.0
2026-01-21T20:40:00,Cardinal Gardens - A2,3,260.4
2026-01-21T20:50:00,Cardinal Gardens - A2,3,235.1
2026-01-21T21:00:00,Cardinal Gardens - A2,3,259.0
2026-01-21T21:10:00,Cardinal Gardens - A2,3,221.6
2026-01-21T21:20:00,Cardinal Gardens - A2,3,244.5
2026-01-21T21:30:00,Cardinal Gardens - A2,3,171.0
2026-01-21T21:40:00,Cardinal Gardens - A2,3,214.1
2026-01-21T21:50:00,Cardinal Gardens - A2,3,253.5
2026-01-21T22:00:00,Cardinal Gardens - A2,3,254.5
2026-01-21T22:10:00,Cardinal Gardens - A2,3,274.9
2026-01-21T22:20:00,Cardinal Gardens - A2,3,230.2
2026-01-21T22:30:00,Cardinal Gardens - A2,3,266.7
2026-01-21T22:40:00,Cardinal Gardens - A2,3,216.3
2026-01-21T22:50:00,Cardinal Gardens - A2,3,246.3
2026-01-21T23:00:00,Cardinal Gardens - A2,3,246.7
2026-01-21T23:10:00,Cardinal Gardens - A2,3,293.7
2026-01-21T23:20:00,Cardinal Gardens - A2,3,179.5
2026-01-21T23:30:00,Cardinal Gardens - A2,3,236.6
2026-01-21T23:40:00,Cardinal Gardens - A2,3,278.8
2026-01-21T23:50:00,Cardinal Gardens - A2,3,267.0
2026-01-22T00:00:00,Cardinal Gardens - A2,3,183.8
2026-01-22T00:10:00,Cardinal Gardens - A2,3,202.9
2026-01-22T00:20:00,Cardinal Gardens - A2,3,225.2
2026-01-22T00:30:00,Cardinal Gardens - A2,3,234.8
2026-01-22T00:40:00,Cardinal Gardens - A2,3,187.5
2026-01-22T00:50:00,Cardinal Gardens - A2,3,176.3
2026-01-22T01:00:00,Cardinal Gardens - A2,3,237.5
2026-01-22T01:10:00,Cardinal Gardens - A2,3,215.2
2026-01-22T01:20:00,Cardinal Gardens - A2,3,203.2
2026-01-22T01:30:00,Cardinal Gardens - A2,3,210.7
2026-01-22T01:40:00,Cardinal Gardens - A2,3,201.6
2026-01-22T01:50:00,Cardinal Gardens - A2,3,186.4
2026-01-22T02:00:00,Cardinal Gardens - A2,3,223.8
2026-01-22T02:10:00,Cardinal Gardens - A2,3,148.8
2026-01-22T02:20:00,Cardinal Gardens - A2,3,170.1
2026-01-22T02:30:00,Cardinal Gardens - A2,3,154.0
2026-01-22T02:40:00,Cardinal Gardens - A2,3,209.3
2026-01-22T02:50:00,Cardinal Gardens - A2,3,257.9
2026-01-22T03:00:00,Cardinal Gardens - A2,3,239.8
2026-01-22T03:10:00,Cardinal Gardens - A2,3,219.2
2026-01-22T03:20:00,Cardinal Gardens - A2,3,192.2
2026-01-22T03:30:00,Cardinal Gardens - A2,3,225.9
2026-01-22T03:40:00,Cardinal Gardens - A2,3,208.8
2026-01-22T03:50:00,Cardinal Gardens - A2,3,251.5
2026-01-22T04:00:00,Cardinal Gardens - A2,3,212.9
2026-01-22T04:10:00,Cardinal Gardens - A2,3,212.7
2026-01-22T04:20:00,Cardinal Gardens - A2,3,240.6
2026-01-22T04:30:00,Cardinal Gardens - A2,3,187.8
2026-01-22T04:40:00,Cardinal Gardens - A2,3,218.5
2026-01-22T04:50:00,Cardinal Gardens - A2,3,251.8
2026-01-22T05:00:00,Cardinal Gardens - A2,3,198.0
2026-01-22T05:10:00,Cardinal Gardens - A2,3,207.8
2026-01-22T05:20:00,Cardinal Gardens - A2,3,183.9
2026-01-22T05:30:00,Cardinal Gardens - A2,3,185.9
2026-01-22T05:40:00,Cardinal Gardens - A2,3,210.5
2026-01-22T05:50:00,Cardinal Gardens - A2,3,204.6
2026-01-22T06:00:00,Cardinal Gardens - A2,3,188.0
2026-01-22T06:10:00,Cardinal Gardens - A2,3,229.1
2026-01-22T06:20:00,Cardinal Gardens - A2,3,186.3
2026-01-22T06:30:00,Cardinal Gardens - A2,3,200.8
2026-01-22T06:40:00,Cardinal Gardens - A2,3,208.4
2026-01-22T06:50:00,Cardinal Gardens - A2,3,241.2
2026-01-22T07:00:00,Cardinal Gardens - A2,3,215.1
2026-01-22T07:10:00,Cardinal Gardens - A2,3,225.7
2026-01-22T07:20:00,Cardinal Gardens - A2,3,167.9
2026-01-22T07:30:00,Cardinal Gardens - A2,3,188.7
2026-01-22T07:40:00,Cardinal Gardens - A2,3,166.3
2026-01-22T07:50:00,Cardinal Gardens - A2,3,218.0
2026-01-22T08:00:00,Cardinal Gardens - A2,3,208.3
2026-01-22T08:10:00,Cardinal Gardens - A2,3,199.7
2026-01-22T08:20:00,Cardinal Gardens - A2,3,201.7
2026-01-22T08:30:00,Cardinal Gardens - A2,3,240.9
2026-01-22T08:40:00,Cardinal Gardens - A2,3,203.9
2026-01-22T08:50:00,Cardinal Gardens - A2,3,230.4
2026-01-22T09:00:00,Cardinal Gardens - A2,3,196.2
2026-01-22T09:10:00,Cardinal Gardens - A2,3,215.3
2026-01-22T09:20:00,Cardinal Gardens - A2,3,203.7
2026-01-22T09:30:00,Cardinal Gardens - A2,3,243.0
2026-01-22T09:40:00,Cardinal Gardens - A2,3,221.6
2026-01-22T09:50:00,Cardinal Gardens - A2,3,205.3
2026-01-22T10:00:00,Cardinal Gardens - A2,3,210.7
2026-01-22T10:10:00,Cardinal Gardens - A2,3,214.9
2026-01-22T10:20:00,Cardinal Gardens - A2,3,213.1
2026-01-22T10:30:00,Cardinal Gardens - A2,3,235.4
2026-01-22T10:40:00,Cardinal Gardens - A2,3,229.7
2026-01-22T10:50:00,Cardinal Gardens - A2,3,207.4
2026-01-22T11:00:00,Cardinal Gardens - A2,3,961.9
2026-01-22T11:10:00,Cardinal Gardens - A2,3,841.7
2026-01-22T11:20:00,Cardinal Gardens - A2,3,758.9
2026-01-22T11:30:00,Cardinal Gardens - A2,3,992.7
2026-01-22T11:40:00,Cardinal Gardens - A2,3,1036.7
2026-01-22T11:50:00,Cardinal Gardens - A2,3,742.3
2026-01-22T12:00:00,Cardinal Gardens - A2,3,973.6
2026-01-22T12:10:00,Cardinal Gardens - A2,3,772.6
2026-01-22T12:20:00,Cardinal Gardens - A2,3,781.3
2026-01-22T12:30:00,Cardinal Gardens - A2,3,680.5
2026-01-22T12:40:00,Cardinal Gardens - A2,3,999.8
2026-01-22T12:50:00,Cardinal Gardens - A2,3,823.0
2026-01-22T13:00:00,Cardinal Gardens - A2,3,760.1
2026-01-22T13:10:00,Cardinal Gardens - A2,3,966.3
2026-01-22T13:20:00,Cardinal Gardens - A2,3,808.1
2026-01-22T13:30:00,Cardinal Gardens - A2,3,786.8
2026-01-22T13:40:00,Cardinal Gardens - A2,3,752.4
2026-01-22T13:50:00,Cardinal Gardens - A2,3,931.6
2026-01-22T14:00:00,Cardinal Gardens - A2,3,882.7
2026-01-22T14:10:00,Cardinal Gardens - A2,3,185.8
2026-01-22T14:20:00,Cardinal Gardens - A2,3,234.2
2026-01-22T14:30:00,Cardinal Gardens - A2,3,157.6
2026-01-22T14:40:00,Cardinal Gardens - A2,3,169.9
2026-01-22T14:50:00,Cardinal Gardens - A2,3,191.3
2026-01-22T15:00:00,Cardinal Gardens - A2,3,200.6
2026-01-22T15:10:00,Cardinal Gardens - A2,3,188.1
2026-01-22T15:20:00,Cardinal Gardens - A2,3,189.1
2026-01-22T15:30:00,Cardinal Gardens - A2,3,258.9
2026-01-22T15:40:00,Cardinal Gardens - A2,3,144.5
2026-01-22T15:50:00,Cardinal Gardens - A2,3,159.8
2026-01-22T16:00:00,Cardinal Gardens - A2,3,217.1
2026-01-22T16:10:00,Cardinal Gardens - A2,3,266.0
2026-01-22T16:20:00,Cardinal Gardens - A2,3,234.3
2026-01-22T16:30:00,Cardinal Gardens - A2,3,200.9
2026-01-22T16:40:00,Cardinal Gardens - A2,3,215.4
2026-01-22T16:50:00,Cardinal Gardens - A2,3,193.1
2026-01-22T17:00:00,Cardinal Gardens - A2,3,172.5
2026-01-22T17:10:00,Cardinal Gardens - A2,3,173.2
2026-01-22T17:20:00,Cardinal Gardens - A2,3,252.2
2026-01-22T17:30:00,Cardinal Gardens - A2,3,194.0
2026-01-22T17:40:00,Cardinal Gardens - A2,3,221.6
2026-01-22T17:50:00,Cardinal Gardens - A2,3,176.6
2026-01-22T18:00:00,Cardinal Gardens - A2,3,333.1
2026-01-22T18:10:00,Cardinal Gardens - A2,3,411.3
2026-01-22T18:20:00,Cardinal Gardens - A2,3,341.8
2026-01-22T18:30:00,Cardinal Gardens - A2,3,379.2
2026-01-22T18:40:00,Cardinal Gardens - A2,3,335.7
2026-01-22T18:50:00,Cardinal Gardens - A2,3,268.8
2026-01-22T19:00:00,Cardinal Gardens - A2,3,306.0
2026-01-22T19:10:00,Cardinal Gardens - A2,3,285.2
2026-01-22T19:20:00,Cardinal Gardens - A2,3,346.4
2026-01-22T19:30:00,Cardinal Gardens - A2,3,353.2
2026-01-22T19:40:00,Cardinal Gardens - A2,3,406.0
2026-01-22T19:50:00,Cardinal Gardens - A2,3,312.0
2026-01-22T20:00:00,Cardinal Gardens - A2,3,287.2
2026-01-22T20:10:00,Cardinal Gardens - A2,3,173.8
2026-01-22T20:20:00,Cardinal Gardens - A2,3,186.9
2026-01-22T20:30:00,Cardinal Gardens - A2,3,218.0
2026-01-22T20:40:00,Cardinal Gardens - A2,3,211.3
2026-01-22T20:50:00,Cardinal Gardens - A2,3,164.1
2026-01-22T21:00:00,Cardinal Gardens - A2,3,214.0
2026-01-22T21:10:00,Cardinal Gardens - A2,3,188.6
2026-01-22T21:20:00,Cardinal Gardens - A2,3,178.6
2026-01-22T21:30:00,Cardinal Gardens - A2,3,234.7
2026-01-22T21:40:00,Cardinal Gardens - A2,3,151.7
2026-01-22T21:50:00,Cardinal Gardens - A2,3,191.0
2026-01-22T22:00:00,Cardinal Gardens - A2,3,229.2
2026-01-22T22:10:00,Cardinal Gardens - A2,3,177.8
2026-01-22T22:20:00,Cardinal Gardens - A2,3,234.1
2026-01-22T22:30:00,Cardinal Gardens - A2,3,169.2
2026-01-22T22:40:00,Cardinal Gardens - A2,3,131.7
2026-01-22T22:50:00,Cardinal Gardens - A2,3,165.6
2026-01-22T23:00:00,Cardinal Gardens - A2,3,166.3
2026-01-22T23:10:00,Cardinal Gardens - A2,3,198.5
2026-01-22T23:20:00,Cardinal Gardens - A2,3,187.6
2026-01-22T23:30:00,Cardinal Gardens - A2,3,161.9
2026-01-22T23:40:00,Cardinal Gardens - A2,3,232.6
2026-01-22T23:50:00,Cardinal Gardens - A2,3,196.2
2026-01-23T00:00:00,Cardinal Gardens - A2,3,171.1
2026-01-23T00:10:00,Cardinal Gardens - A2,3,198.4
2026-01-23T00:20:00,Cardinal Gardens - A2,3,152.4
2026-01-23T00:30:00,Cardinal Gardens - A2,3,218.3
2026-01-23T00:40:00,Cardinal Gardens - A2,3,199.2
2026-01-23T00:50:00,Cardinal Gardens - A2,3,193.7
2026-01-23T01:00:00,Cardinal Gardens - A2,3,170.8
2026-01-23T01:10:00,Cardinal Gardens - A2,3,152.7
2026-01-23T01:20:00,Cardinal Gardens - A2,3,174.8
2026-01-23T01:30:00,Cardinal Gardens - A2,3,190.0
2026-01-23T01:40:00,Cardinal Gardens - A2,3,194.2
2026-01-23T01:50:00,Cardinal Gardens - A2,3,202.3
2026-01-23T02:00:00,Cardinal Gardens - A2,3,238.5
2026-01-23T02:10:00,Cardinal Gardens - A2,3,157.2
2026-01-23T02:20:00,Cardinal Gardens - A2,3,212.0
2026-01-23T02:30:00,Cardinal Gardens - A2,3,150.3
2026-01-23T02:40:00,Cardinal Gardens - A2,3,190.3
2026-01-23T02:50:00,Cardinal Gardens - A2,3,178.3
2026-01-23T03:00:00,Cardinal Gardens - A2,3,186.1
2026-01-23T03:10:00,Cardinal Gardens - A2,3,240.3
2026-01-23T03:20:00,Cardinal Gardens - A2,3,199.1
2026-01-23T03:30:00,Cardinal Gardens - A2,3,211.3
2026-01-23T03:40:00,Cardinal Gardens - A2,3,197.2
2026-01-23T03:50:00,Cardinal Gardens - A2,3,228.2
2026-01-23T04:00:00,Cardinal Gardens - A2,3,187.7
2026-01-23T04:10:00,Cardinal Gardens - A2,3,178.7
2026-01-23T04:20:00,Cardinal Gardens - A2,3,156.3
2026-01-23T04:30:00,Cardinal Gardens - A2,3,201.4
2026-01-23T04:40:00,Cardinal Gardens - A2,3,206.3
2026-01-23T04:50:00,Cardinal Gardens - A2,3,150.7
2026-01-23T05:00:00,Cardinal Gardens - A2,3,221.5
2026-01-23T05:10:00,Cardinal Gardens - A2,3,179.2
2026-01-23T05:20:00,Cardinal Gardens - A2,3,178.5
2026-01-23T05:30:00,Cardinal Gardens - A2,3,172.4
2026-01-23T05:40:00,Cardinal Gardens - A2,3,212.3
2026-01-23T05:50:00,Cardinal Gardens - A2,3,198.1
2026-01-23T06:00:00,Cardinal Gardens - A2,3,166.5
2026-01-23T06:10:00,Cardinal Gardens - A2,3,185.7
2026-01-23T06:20:00,Cardinal Gardens - A2,3,166.1
2026-01-23T06:30:00,Cardinal Gardens - A2,3,194.6
2026-01-23T06:40:00,Cardinal Gardens - A2,3,190.1
2026-01-23T06:50:00,Cardinal Gardens - A2,3,194.1
2026-01-23T07:00:00,Cardinal Gardens - A2,3,191.9
2026-01-23T07:10:00,Cardinal Gardens - A2,3,159.0
2026-01-23T07:20:00,Cardinal Gardens - A2,3,207.7
2026-01-23T07:30:00,Cardinal Gardens - A2,3,197.9
2026-01-23T07:40:00,Cardinal Gardens - A2,3,137.2
2026-01-23T07:50:00,Cardinal Gardens - A2,3,156.8
2026-01-23T08:00:00,Cardinal Gardens - A2,3,207.9
2026-01-23T08:10:00,Cardinal Gardens - A2,3,236.9
2026-01-23T08:20:00,Cardinal Gardens - A2,3,144.8
2026-01-23T08:30:00,Cardinal Gardens - A2,3,163.9
2026-01-23T08:40:00,Cardinal Gardens - A2,3,225.1
2026-01-23T08:50:00,Cardinal Gardens - A2,3,162.1
2026-01-23T09:00:00,Cardinal Gardens - A2,3,194.8
2026-01-23T09:10:00,Cardinal Gardens - A2,3,195.3
2026-01-23T09:20:00,Cardinal Gardens - A2,3,131.3
2026-01-23T09:30:00,Cardinal Gardens - A2,3,161.9
2026-01-23T09:40:00,Cardinal Gardens - A2,3,153.9
2026-01-23T09:50:00,Cardinal Gardens - A2,3,184.1
2026-01-23T10:00:00,Cardinal Gardens - A2,3,232.6
2026-01-23T10:10:00,Cardinal Gardens - A2,3,165.3
2026-01-23T10:20:00,Cardinal Gardens - A2,3,165.9
2026-01-23T10:30:00,Cardinal Gardens - A2,3,211.2
2026-01-23T10:40:00,Cardinal Gardens - A2,3,168.5
2026-01-23T10:50:00,Cardinal Gardens - A2,3,194.5
2026-01-23T11:00:00,Cardinal Gardens - A2,3,753.4
2026-01-23T11:10:00,Cardinal Gardens - A2,3,605.0
2026-01-23T11:20:00,Cardinal Gardens - A2,3,787.8
2026-01-23T11:30:00,Cardinal Gardens - A2,3,613.5
2026-01-23T11:40:00,Cardinal Gardens - A2,3,877.1
2026-01-23T11:50:00,Cardinal Gardens - A2,3,610.0
2026-01-23T12:00:00,Cardinal Gardens - A2,3,957.8
2026-01-23T12:10:00,Cardinal Gardens - A2,3,802.9
2026-01-23T12:20:00,Cardinal Gardens - A2,3,940.1
2026-01-23T12:30:00,Cardinal Gardens - A2,3,681.3
2026-01-23T12:40:00,Cardinal Gardens - A2,3,886.1
2026-01-23T12:50:00,Cardinal Gardens - A2,3,899.7
2026-01-23T13:00:00,Cardinal Gardens - A2,3,687.3
2026-01-23T13:10:00,Cardinal Gardens - A2,3,862.3
2026-01-23T13:20:00,Cardinal Gardens - A2,3,646.1
2026-01-23T13:30:00,Cardinal Gardens - A2,3,757.8
2026-01-23T13:40:00,Cardinal Gardens - A2,3,847.3
2026-01-23T13:50:00,Cardinal Gardens - A2,3,956.1
2026-01-23T14:00:00,Cardinal Gardens - A2,3,701.9
2026-01-23T14:10:00,Cardinal Gardens - A2,3,133.1
2026-01-23T14:20:00,Cardinal Gardens - A2,3,176.9
2026-01-23T14:30:00,Cardinal Gardens - A2,3,168.0
2026-01-23T14:40:00,Cardinal Gardens - A2,3,195.9
2026-01-23T14:50:00,Cardinal Gardens - A2,3,177.1
2026-01-23T15:00:00,Cardinal Gardens - A2,3,196.0
2026-01-23T15:10:00,Cardinal Gardens - A2,3,221.3
2026-01-23T15:20:00,Cardinal Gardens - A2,3,168.7
2026-01-23T15:30:00,Cardinal Gardens - A2,3,216.5
2026-01-23T15:40:00,Cardinal Gardens - A2,3,159.8
2026-01-23T15:50:00,Cardinal Gardens - A2,3,194.8
2026-01-23T16:00:00,Cardinal Gardens - A2,3,181.8
2026-01-23T16:10:00,Cardinal Gardens - A2,3,188.6
2026-01-23T16:20:00,Cardinal Gardens - A2,3,142.2
2026-01-23T16:30:00,Cardinal Gardens - A2,3,173.2
2026-01-23T16:40:00,Cardinal Gardens - A2,3,150.2
2026-01-23T16:50:00,Cardinal Gardens - A2,3,194.9
2026-01-23T17:00:00,Cardinal Gardens - A2,3,190.9
2026-01-23T17:10:00,Cardinal Gardens - A2,3,156.6
2026-01-23T17:20:00,Cardinal Gardens - A2,3,219.9
2026-01-23T17:30:00,Cardinal Gardens - A2,3,154.8
2026-01-23T17:40:00,Cardinal Gardens - A2,3,225.0
2026-01-23T17:50:00,Cardinal Gardens - A2,3,207.7
2026-01-23T18:00:00,Cardinal Gardens - A2,3,375.1
2026-01-23T18:10:00,Cardinal Gardens - A2,3,287.7
2026-01-23T18:20:00,Cardinal Gardens - A2,3,325.0
2026-01-23T18:30:00,Cardinal Gardens - A2,3,320.4
2026-01-23T18:40:00,Cardinal Gardens - A2,3,265.4
2026-01-23T18:50:00,Cardinal Gardens - A2,3,272.9
2026-01-23T19:00:00,Cardinal Gardens - A2,3,375.6
2026-01-23T19:10:00,Cardinal Gardens - A2,3,262.0
2026-01-23T19:20:00,Cardinal Gardens - A2,3,343.2
2026-01-23T19:30:00,Cardinal Gardens - A2,3,253.1
2026-01-23T19:40:00,Cardinal Gardens - A2,3,346.3
2026-01-23T19:50:00,Cardinal Gardens - A2,3,231.8
2026-01-23T20:00:00,Cardinal Gardens - A2,3,278.6
2026-01-23T20:10:00,Cardinal Gardens - A2,3,178.6
2026-01-23T20:20:00,Cardinal Gardens - A2,3,163.7
2026-01-23T20:30:00,Cardinal Gardens - A2,3,199.2
